"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1622"	"NF.kB.p65_pS536.R.C_GBL1113199"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1623"	"NF.kB.p65_pS536.R.C_GBL1114890"	"MDACC"	"NFkBp65pS536"	"RELA"	"S536"	"a"
"1624"	"NF.kB.p65_pS536.R.C_GBL9026242"	"MDACC"	"NFkBp65pS536"	"RELA"	"T536"	"a"
"1625"	"NF2"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1626"	"NF2.R.C_GBL.9013876"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1627"	"NF2.R.C_GBL9026243"	"MDACC"	"NF2"	"NF2"	NA	"c"
"1628"	"NFkB p65 (phospho.Ser536)"	"MSKCC"	"NFkBp65_pS536"	"RELA"	"S536"	"a"
"1629"	"NOTCH1"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1630"	"Notch3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1631"	"Notch.3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1632"	"NOTCH3"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1633"	"Notch 3_RS00275693"	"MDACC"	"Notch 3"	"NOTCH3"	NA	"c"
"1634"	"Notch1"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1635"	"Notch1.R.V_GBL.9013878"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1636"	"Notch1.R.V_GBL1033825"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1637"	"Notch1.R.V_GBL1113276"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1638"	"Notch1.R.V_GBL9026244"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1639"	"Notch1.wR.V_GBL1115121"	"MDACC"	"Notch1"	"NOTCH1"	NA	"c"
"1640"	"Notch3_C"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1641"	"NOTCH3_RS00273601"	"MDACC"	"NOTCH3"	"NOTCH3"	NA	"c"
"1642"	"Notch3.R.C_GBL.9013879"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1643"	"Notch3.R.C_GBL1115019"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1644"	"Notch3.R.C_GBL9026246"	"MDACC"	"Notch3"	"NOTCH3"	NA	"c"
"1645"	"X4.Oct"	"MDACC"	"4-Oct"	"4-Oct"	NA	"c"
"1646"	"Oct.4"	"MDACC"	"4-Oct"	"4-Oct"	NA	"c"
"1647"	"PCADHERIN"	"MSKCC"	"P.Cadherin"	"CDH3"	NA	"c"
"1648"	"P.Cadherin"	"MSKCC"	"P.Cadherin"	"CDH3"	NA	"c"
"1649"	"P.Cadherin"	"MSKCC"	"P.Cadherin"	"CDH3"	NA	"c"
"1650"	"P.Cadherin.R.C_GBL.9013824"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1651"	"P.Cadherin.R.C_GBL1115221"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1652"	"P.Cadherin.R.C_GBL9026342"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1653"	"P.Cadherin(V)_GBL9008316"	"MDACC"	"PCadherin"	"CDH3"	NA	"c"
"1654"	"P.Met_pY1234_Y1235"	"MDACC"	"P.Met_pY1234/1235"	"MET"	"Y1234|1235"	"a"
"1655"	"p16INK4a"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1656"	"p16INK4a.R.V_GBL1033865"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1657"	"p16INK4a.R.V_GBL1113326"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1658"	"p16INK4a.R.V_GBL1114984"	"MDACC"	"p16INK4a"	"CDKN2A"	NA	"c"
"1659"	"P21"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1660"	"p21_C"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1661"	"p21"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1662"	"p21_RS00273502"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1663"	"p21_RS00276016"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1664"	"p21.R.C_GBL.9013880"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1665"	"p21.R.C_GBL9026247"	"MDACC"	"CIP1/p21"	"CDKN1A"	NA	"c"
"1666"	"p21.R.V_GBL1033880"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1667"	"p21.R.V_GBL1113340"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1668"	"p21.R.V_GBL1115018"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1669"	"p21(C)_GBL9007899"	"MDACC"	"p21"	"CDKN1A"	NA	"c"
"1670"	"p27"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1671"	"p27_mouse"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1672"	"P27_PT157"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1673"	"p27_pT157"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1674"	"p27_pT157.R.C_GBL.9012867"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1675"	"p27_pT157.R.C_GBL.9013906"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1676"	"p27_pT157.R.C_GBL1033772"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1677"	"p27_pT157.R.C_GBL1113249"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1678"	"p27_pT157.R.C_GBL1114926"	"MDACC"	"p27pT157"	"CDKN1B"	"T157"	"i"
"1679"	"p27_pT157.R.C_GBL9026249"	"MDACC"	"KIP1/p27pT157"	"CDKN1B"	"T157"	"a"
"1680"	"P27_PT198"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1681"	"p27_pT198"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1682"	"p27_pT198.R.V_GBL.9013883"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1683"	"p27_pT198.R.V_GBL1033774"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1684"	"p27_pT198.R.V_GBL1113251"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1685"	"p27_pT198.R.V_GBL9026250"	"MDACC"	"KIP1/p27pT198"	"CDKN1B"	"T198"	"a"
"1686"	"p27_pT198.wR.V_GBL1115112"	"MDACC"	"p27pT198"	"CDKN1B"	"T198"	"i"
"1687"	"p27_RS00269175"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1688"	"p27_RS00275575"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1689"	"P27.KIP1"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1690"	"p27.Kip.1"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1691"	"p27Kip1"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1692"	"p27.Kip.1.R.V_GBL1033778"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1693"	"p27.Kip.1.R.V_GBL1113255"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1694"	"p27.Kip.1.wR.V_GBL1115115"	"MDACC"	"p27Kip1"	"CDKN1B"	NA	"c"
"1695"	"p27.R.V_GBL.9012866"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1696"	"p27.R.V_GBL.9013881"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1697"	"p27.R.V_GBL9026248"	"MDACC"	"KIP1/p27"	"CDKN1B"	NA	"c"
"1698"	"p27(Kip1)_GBL9008403"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1699"	"p27(mouse)_GBL9007890"	"MDACC"	"p27"	"CDKN1B"	NA	"c"
"1700"	"P38MAPK_PT180"	"MSKCC"	"p38_pT180"	"MAPK14"	"T180"	"a"
"1701"	"P38MAPK_PT180_Y182"	"MSKCC"	"p38_pT180"	"MAPK14"	"T180|Y182"	"a"
"1702"	"p38 MAPK (phospho.Thr180,Tyr182)"	"MSKCC"	"p38_pT180"	"MAPK14"	"T180|Y182"	"a"
"1703"	"P38MAPK"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1704"	"p38.MAPK"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1705"	"p38_MAPK"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1706"	"p38_MAPK.R.C_GBL.9012868"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1707"	"p38_MAPK.R.C_GBL.9013884"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1708"	"p38_MAPK.R.C_GBL.9013907"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1709"	"p38_MAPK.R.C_GBL9026251"	"MDACC"	"p38MAPK"	"MAPK14"	NA	"c"
"1710"	"p38_pT180"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1711"	"p38_pT180_RS00273709"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1712"	"p38_pT180_RS00275580"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1713"	"p38_pT180_V"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1714"	"p38_pT180_Y182"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1715"	"p38_pT180_Y182.R.V_GBL.9012869"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1716"	"p38_pT180_Y182.R.V_GBL.9013885"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1717"	"p38_pT180_Y182.R.V_GBL.9013908"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1718"	"p38_pT180_Y182.R.V_GBL1033808"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1719"	"p38_pT180_Y182.R.V_GBL1113201"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1720"	"p38_pT180_Y182.R.V_GBL9026252"	"MDACC"	"p38pT180"	"MAPK14"	"T180|Y182"	"a"
"1721"	"p38_pT180_Y182.wR.V_GBL1115106"	"MDACC"	"p38pT180Y182"	"MAPK14"	"T180|Y182"	"a"
"1722"	"p38_pT180(V)_GBL9007932"	"MDACC"	"p38pT180"	"MAPK14"	"T180"	"a"
"1723"	"p38"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1724"	"P38"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1725"	"p38_RS00273500"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1726"	"P38_RS00273710"	"MDACC"	"P38"	"MAPK14"	NA	"c"
"1727"	"p38_RS00275581"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1728"	"p38_V"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1729"	"p38.a.M.V_GBL1115051"	"MDACC"	"p38a"	"MAPK14"	NA	"c"
"1730"	"p38.alpha.M.V_GBL1033908"	"MDACC"	"p38alpha"	"MAPK14"	NA	"c"
"1731"	"p38.alpha.M.V_GBL1113372"	"MDACC"	"p38alpha"	"MAPK14"	NA	"c"
"1732"	"p38.R.V_GBL1033807"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1733"	"p38.R.V_GBL1113200"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1734"	"p38.R.V_GBL1114891"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1735"	"p38(V)_GBL9007900"	"MDACC"	"p38"	"MAPK14"	NA	"c"
"1736"	"p44.42.MAPK"	"MSKCC"	"ERK1"	"MAPK3"	NA	"c"
"1737"	"p44.42.MAPK"	"MSKCC"	"ERK2"	"MAPK1"	NA	"c"
"1738"	"p44/42 MAPK (ERK1/2)"	"MSKCC"	"ERK1"	"MAPK3"	NA	"c"
"1739"	"p44/42 MAPK (ERK1/2)"	"MSKCC"	"ERK2"	"MAPK1"	NA	"c"
"1740"	"p44/42 MAPK (Erk1/2) (phospho.Thr202/Thr185,Tyr204/Tyr187))"	"MSKCC"	"Erk1_pT202_p185"	"MAPK3"	"T202|T185"	"a"
"1741"	"p44/42 MAPK (Erk1/2) (phospho.Thr202/Thr185,Tyr204/Tyr187))"	"MSKCC"	"Erk2_pT204_p187"	"MAPK1"	"T204|T187"	"a"
"1742"	"P53"	"MSKCC"	"p53"	"TP53"	NA	"c"
"1743"	"p53"	"MSKCC"	"p53"	"TP53"	NA	"c"
"1744"	"p53_RS002735989"	"MDACC"	"p53"	"TP53"	NA	"c"
"1745"	"p53_RS00275805 (1_5000)"	"MDACC"	"p53"	"TP53"	NA	"c"
"1746"	"p53_RS00276012"	"MDACC"	"p53"	"TP53"	NA	"c"
"1747"	"p53_V"	"MDACC"	"p53"	"TP53"	NA	"c"
"1748"	"p53.R.C_GBL1033956"	"MDACC"	"p53"	"TP53"	NA	"c"
"1749"	"p53.R.C_GBL1113202"	"MDACC"	"p53"	"TP53"	NA	"c"
"1750"	"p53.R.C_GBL1114892"	"MDACC"	"p53"	"TP53"	NA	"c"
"1751"	"p53.R.V_GBL.9012870"	"MDACC"	"p53"	"TP53"	NA	"c"
"1752"	"p53.R.V_GBL.9012903"	"MDACC"	"p53"	"TP53"	NA	"c"
"1753"	"p53.R.V_GBL.9013886"	"MDACC"	"p53"	"TP53"	NA	"c"
"1754"	"p53.R.V_GBL9026346"	"MDACC"	"p53"	"TP53"	NA	"c"
"1755"	"p53(V)_GBL9008550"	"MDACC"	"p53"	"TP53"	NA	"c"
"1756"	"P53_PS15"	"MDACC"	"p53_pS15"	"TP53"	"S15"	"i"
"1757"	"P53BP1"	"MDACC"	"p53"	"TP53"	NA	"c"
"1758"	"p53BP1"	"MDACC"	"p53"	"TP53"	NA	"c"
"1759"	"P62"	"MDACC"	"P62"	"NUP62"	NA	"c"
"1760"	"P70S6K"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1761"	"p70 S6 Kinase"	"MSKCC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1762"	"p70 S6 Kinase (phospho.Thr389)"	"MSKCC"	"p70S6K_pT389"	"RPS6KB1"	"T389"	"a"
"1763"	"P70S6K_PS371"	"MDACC"	"p70S6KpT371"	"RPS6KB1"	"T371"	"a"
"1764"	"P70S6K_PT389"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1765"	"p70.S6K_pT389.R.V_GBL1033811"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1766"	"p70.S6K_pT389.R.V_GBL1113205"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1767"	"p70.S6K_pT389.R.V_GBL1114894"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1768"	"p70.S6K1"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1769"	"p70.S6K1.R.V_GBL1033810"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1770"	"p70.S6K1.R.V_GBL1113204"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1771"	"p70.S6K1.R.V_GBL1114893"	"MDACC"	"p70S6K1"	"RPS6KB1"	NA	"c"
"1772"	"p70.S6K_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1773"	"p70S6K_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1774"	"p70S6k_pT389"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1775"	"p70S6k_pT389_RS00269155"	"MDACC"	"p70S6kpT389"	"RPS6KB1"	"T389"	"a"
"1776"	"p70S6K_pT389_Rs00275816"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1777"	"p70S6K_pT389_V"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1778"	"p70S6K_pT389.R.V_GBL.9013888"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1779"	"p70S6K_pT389.R.V_GBL9026255"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389|T412"	"a"
"1780"	"p70S6K_pT389(V)_GBL9008551"	"MDACC"	"p70S6KpT389"	"RPS6KB1"	"T389"	"a"
"1781"	"p70S6k_RS00269156"	"MDACC"	"p70S6k"	"RPS6KB1"	NA	"c"
"1782"	"p70S6K_RS00275817"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1783"	"p70S6K"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1784"	"p70S6k"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1785"	"p70S6K_V"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1786"	"p70S6K.R.V_GBL.9013887"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1787"	"p70S6K.R.V_GBL9026254"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1788"	"p70S6K(V)_GBL9008371"	"MDACC"	"p70S6K"	"RPS6KB1"	NA	"c"
"1789"	"P85PI3K"	"MDACC"	"p85PI3K"	"PIK3R1 "	NA	"c"
"1790"	"p85_PI3K"	"MDACC"	"p85PI3K"	"PIK3R1 "	NA	"c"
"1791"	"p85_PI3K_RS00267488"	"MDACC"	"p85PI3K"	"PIK3R1 "	NA	"c"
"1792"	"p85_PI3K_RS00275456"	"MDACC"	"p85PI3K"	"PIK3R1 "	NA	"c"
"1793"	"p85_PI3K_RS00275809"	"MDACC"	"p85PI3K"	"PIK3R1 "	NA	"c"
"1794"	"p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)"	"MSKCC"	"Rsk13_pT359"	"RPS6KA1"	"T359|S363"	"a"
"1795"	"p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)"	"MSKCC"	"Rsk13_pT359"	"RPS6KA2"	"T359|S363"	"a"
"1796"	"p90 S6 kinase (Rsk1.3) (phospho.Thr359,Ser363)"	"MSKCC"	"Rsk13_pT359"	"RPS6KA3"	"T359|S363"	"a"
"1797"	"P90RSK"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1798"	"p90RSK"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1799"	"p90RSK_GBL9008510"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1800"	"p90RSK_pT359"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1801"	"P90RSK_PT359"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1802"	"p90RSK_pT359_C"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1803"	"p90RSK_pT359_RS00273607"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1804"	"p90RSK_pT359_RS00275698"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1805"	"p90RSK_pT359_RS00276598  (1_500)"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1806"	"P90RSK_PT359_S363"	"MDACC"	"p90RSKpT359S363"	"RPS6KA1"	"T359|S363"	"a"
"1807"	"p90RSK_pT359_S363"	"MDACC"	"p90RSKpT359S363"	"RPS6KA1"	"T359|S363"	"a"
"1808"	"p90RSK_pT359_S363.R.C_GBL.9013889"	"MDACC"	"p90RSKpT359S363"	"RPS6KA1"	"T359|S363"	"a"
"1809"	"p90RSK_pT359_S363.R.C_GBL9026256"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359|S363"	"a"
"1810"	"p90RSK_pT359(C )_GBL9008401"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1811"	"p90RSK_pT359(C)_GBL9008392"	"MDACC"	"p90RSKpT359"	"RPS6KA1"	"T359"	"a"
"1812"	"p90RSK_pT573"	"MDACC"	"p90RSKpT573"	"RPS6KA1"	"T573"	"a"
"1813"	"p90RSK_pT573.wR.C_GBL1115241"	"MDACC"	"p90RSKpT573"	"RPS6KA1"	"T573"	"a"
"1814"	"p90RSK_RS00267489"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1815"	"p90RSK_RS00273764"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1816"	"p90RSK_RS00275699"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1817"	"p90RSK_RS00275807"	"MDACC"	"p90RSK"	"RPS6KA1"	NA	"c"
"1818"	"PAI1"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1819"	"PAI.1"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1820"	"PAI.1"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1821"	"PAI.1_mouse"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1822"	"PAI.1_RS00273753 (MOUSE)"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1823"	"PAI.1.M.V_GBL1033891"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1824"	"PAI.1.M.V_GBL1113351"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1825"	"PAI.1.M.V_GBL1115034"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1826"	"PAI.1(mouse)_GBL9008581"	"MDACC"	"PAI1"	"SERPINE1 "	NA	"c"
"1827"	"PAICS"	"MDACC"	"PAICS"	"PAICS"	NA	"c"
"1828"	"PAK1"	"MDACC"	"PAK1"	"PAK1"	NA	"c"
"1829"	"PAK4"	"MDACC"	"PAK4"	"PAK4"	NA	"c"
"1830"	"PAR"	"MDACC"	"PAR"	"PARD3"	NA	"c"
"1831"	"PAR.R.C_GBL1115002"	"MDACC"	"PAR"	"PARD3"	NA	"c"
"1832"	"PARP (cleaved.Asp214)"	"MSKCC"	"PARP(cleavedAsp214)"	"PARP1"	NA	"i"
"1833"	"PARP_Cleaved_CS9546_mouse"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1834"	"PARP_cleaved_RS00276371 (mouse)"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1835"	"PARP_CLEAVED"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1836"	"PARP_cleaved"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1837"	"PARP_cleaved.M.C_GBL.9012894"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1838"	"PARP_cleaved.M.C_GBL9026317"	"MDACC"	"PARPcl"	"PARP1"	NA	"i"
"1839"	"PARP"	"MDACC"	"PARP"	"PARP1"	NA	"c"
"1840"	"PARP_RS00267493 (Rabbit)"	"MDACC"	"PARP"	"PARP1"	NA	"c"
"1841"	"PARP_RS00273765 (RABBIT)"	"MDACC"	"PARP"	"PARP1"	NA	"c"
"1842"	"PARP_RS00275707 (Rabbit)"	"MDACC"	"PARP"	"PARP1"	NA	"c"
"1843"	"PARP.cleaved.M.Q_GBL1115167"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1844"	"PARP.cleaved.M.QC_GBL1033892"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1845"	"PARP.cleaved.M.QC_GBL1113352"	"MDACC"	"PARPcleaved"	"PARP1"	NA	"i"
"1846"	"PARP(cleaved)(mouse)(C)_GBL9007889"	"MDACC"	"PARP"	"PARP1"	NA	"c"
"1847"	"PARP1"	"MDACC"	"PARP1"	"PARP1"	NA	"c"
"1848"	"PARP1_RS00273424 (mouse)"	"MDACC"	"PARP1"	"PARP1"	NA	"c"
"1849"	"PARP1.R.V_GBL1033887"	"MDACC"	"PARP1"	"PARP1"	NA	"c"
"1850"	"PARP1.R.V_GBL1113347"	"MDACC"	"PARP1"	"PARP1"	NA	"c"
"1851"	"PARP1.R.V_GBL1115030"	"MDACC"	"PARP1"	"PARP1"	NA	"c"
"1852"	"PAX2"	"MDACC"	"PAX2"	"PAX2"	NA	"c"
"1853"	"PAX2_GBL9008357"	"MDACC"	"PAX2"	"PAX2"	NA	"c"
"1854"	"PAX2_RS00275803"	"MDACC"	"PAX2"	"PAX2"	NA	"c"
"1855"	"PAXILLIN"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1856"	"Paxillin"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1857"	"Paxillin.R.C_GBL1033812"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1858"	"Paxillin.R.C_GBL1113206"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1859"	"Paxillin.R.C_GBL1114895"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1860"	"Paxillin.R.V_GBL.9013890"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1861"	"Paxillin.R.V_GBL9026257"	"MDACC"	"Paxillin"	"PXN"	NA	"c"
"1862"	"PAXILLIN.Y118."	"MDACC"	"Paxillin_pY118"	"PXN"	"Y118"	"a"
"1863"	"PCNA"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1864"	"PCNA_mouse"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1865"	"PCNA_RS00273756 (mouse)"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1866"	"PCNA_RS00276379 (mouse)"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1867"	"PCNA.M.C_GBL1033893"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1868"	"PCNA.M.C_GBL1113353"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1869"	"PCNA.M.C_GBL1115035"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1870"	"PCNA.M.V_GBL.9012900"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1871"	"PCNA.M.V_GBL.9014288"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1872"	"PCNA.M.V_GBL9026318"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1873"	"PCNA(mouse)_GBL9008511"	"MDACC"	"PCNA"	"PCNA"	NA	"c"
"1874"	"PD.1"	"MDACC"	"PD1"	"PD1"	NA	"c"
"1875"	"PD.L1"	"MDACC"	"PDL1"	"CD274"	NA	"c"
"1876"	"Pdcd.1L1.G.C_GBL1033925"	"MDACC"	"Pdcd1L1"	"CD274"	NA	"c"
"1877"	"Pdcd.1L1.G.C_GBL1113407"	"MDACC"	"Pdcd1L1"	"CD274"	NA	"c"
"1878"	"Pdcd.1L1.G.C_GBL1115095"	"MDACC"	"Pdcd1L1"	"CD274"	NA	"c"
"1879"	"Pdcd4"	"MDACC"	"Pdcd4"	"PDCD4"	NA	"c"
"1880"	"Pdcd4.R.C_GBL1033770"	"MDACC"	"Pdcd4"	"PDCD4"	NA	"c"
"1881"	"Pdcd4.R.C_GBL1113247"	"MDACC"	"Pdcd4"	"PDCD4"	NA	"c"
"1882"	"Pdcd4.R.C_GBL1114924"	"MDACC"	"Pdcd4"	"PDCD4"	NA	"c"
"1883"	"PDGFR (phospho.Tyr1021)"	"MSKCC"	"PDGFR_pY1021"	"PDGFRA"	"Y1021"	"a"
"1884"	"PDGFR.b"	"MDACC"	"PDGFRb"	"PDGFRB"	NA	"c"
"1885"	"PDGFR.b.R.V_GBL1115230"	"MDACC"	"PDGFRb"	"PDGFRB"	NA	"c"
